ind_ID	Adrenal_Gland	Artery_Aorta	Artery_Tibial	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Substantia_nigra	Colon_Sigmoid	Esophagus_Mucosa	Minor_Salivary_Gland	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Testis	Thyroid	Vagina
GTEX-X4XX				-0.159151733140121	0.0916670886738971	-0.0515826915627166								0.0207154888168058		0.435104130168149	
GTEX-X4XY		-0.678110625949298	-0.312802854503291	-1.59152422659069	-1.24596069431778			-0.452245574623636						-0.491113376907304		-1.03338567420178	
GTEX-X5EB			-0.536877375309385					0.0146969900604743	0.188038782174996	-0.235423485144721		-0.101404858655149	0.201221372206404	-0.35070152870918	0.950806583700216	-0.365897278535883	
GTEX-X62O			0.0133977811121037					-0.437552610811396						-0.00434507621132693			
GTEX-X8HC													0.307223163837768	0.475706020896646		0.8674241253244	0.293605259253036
GTEX-XAJ8			-0.289470503131646				-0.0228446524279622					0.83870239811474	0.31449038744054	0.337677126378551	0.242523445111912		
GTEX-XBEC			0.59330718394633										-0.917994360533231		0.147274527431207		
GTEX-XBED		1.63937977850206	1.06568744646782				0.256583196466386	0.414084513474557		0.2136549610684			0.107062682365886	0.0653938497639854	-0.581038177588456	0.701862219939076	
GTEX-XBEW		-0.0451152603579434	-0.128503609911679					0.128498393676163		0.141715496346647			0.32879752045166	0.0495705609371159		0.277904374315793	
GTEX-XGQ4			-1.32758372414795					0.671442364425147	0.126115811605281	-0.17039895306486		0.678833467709819			-0.746223520831965	0.321521681506639	
GTEX-XMD1				-0.527264500092565	0.318465464894579	0.0376969668822477											
GTEX-XMD2								0.0633499221533317					-0.428404187153469	0.0598434579774177			
GTEX-XMK1	0.108705214493646		-0.138047601825371					-1.23388307282113	-0.416032510686513	0.55713026757095		-0.505765625405443			-0.579546808658952	0.48053396659863	
GTEX-XOT4			0.623356979509422										-0.826984290624205				
GTEX-XPT6		0.0625303921167885	0.304539741733033												0.895508425933496		
GTEX-XPVG			0.113403225390037							-0.979173969899577		-0.813519800731129	0.332918057237578	0.280333055788657	0.674496869125885		
GTEX-XQ3S	-0.42528074854232	-0.43763548913899						-0.168802451554226				0.240766461068265	-0.450629763403423	0.0425092333162908	-0.0599959101370551		
GTEX-XQ8I		-1.12675887568203	-0.476756858345495				-1.09375548096974	0.853253924949696		0.357262431293408			0.869302109686524	0.500722617962489			
GTEX-XUW1		-0.351920721521092	0.11239477807561				0.179580370759018			-0.240086766448045			0.183938883972657	0.280049294477443		-0.711053053893041	0.502635199088288
GTEX-XUZC	-1.47146558142406	-0.410475656962582	-0.340299045890533				0.430409226702001	-0.0470949930324707						0.909820163999056		-0.222411178829189	
GTEX-XV7Q	0.4972867900794	-0.525035764816087					0.274728335253469	0.608338739956579	0.415495772380671	0.0909928127686036			-0.113296754984535	-0.167407755694579		0.144259991420072	-0.250399887178251
GTEX-XXEK		-0.479399286940078					-0.454308706012487	0.273014167644326		-0.572889752570897		-0.0636213399474353	0.379987634415301	0.171156578731617		-0.650390283938697	
GTEX-Y111			-0.198382731437048					-0.083534097377029	0.240583110857598				0.0860662992059318	0.669977858107718	0.292755242083422	-0.163905616873198	
GTEX-Y3I4		0.799901752557174					0.0990516021400021	1.02871106797872	-0.983945051053205	-0.183327280628817			-0.294850277659805	0.274135516340734	-0.12275646035934	-0.353599160880223	
GTEX-Y5LM	-0.186777113325497	0.194505152203508	-0.239982690863589				0.396806532005314	-0.27611481066696	-0.0723608910821559	0.183819896702151			-0.615882993651391	0.422336008268109		-0.204623974404292	
GTEX-Y5V5	-0.124662956108985	0.210251105247996	0.0372332718794192					-0.148794839935213		0.101503083774985			-0.0456212771491511	-0.00265367354179452		0.392388414650586	
GTEX-Y5V6	0.49865651808598	-0.436350518038429	0.194111112476883					0.434363512936971	0.0595695992822011				0.856917718363957	-0.370422483217265	0.620038959803661	0.35200815865922	
GTEX-Y8DK			-0.186102538279955		0.882614357612562									0.504003374190064			
GTEX-Y8E4		0.497826761456189						-0.534980795066259		0.599915637740029		-0.295284875665602	-0.209905408314815	0.457752963436525	0.667925886992783	-0.0978895980090891	
GTEX-Y8LW		-0.22549930825628					-0.0846415543202987	-0.213591543929434		-0.293715910838346			0.211260597666927	-0.059811076204847			0.414434563196561
GTEX-Y9LG	0.38382892487183	-0.673038273233862	-0.149806028703301				-0.303611313455057	-0.736243588189757		0.0914442275770989		-0.3916868013833	-1.15244988926267		-0.273953169501535	-0.490586485566693	
GTEX-YEC3		-0.200303225973138	-0.628532451211267				0.974138368886352	-0.0245006955825992		0.179873065217004			0.256267093761942		-0.619724112498842	-0.927676028087138	
GTEX-YEC4		-0.209217606999893	0.210840181146115					0.100888593394297		-0.97906271579664			-0.0418552475449078	0.337362450222847	-1.0593471686329	0.214127812037177	
GTEX-YECK		-0.0570923518480996	-0.373442462037561				-0.269630192404133	0.0812251153515588					0.127770998418608				
GTEX-YF7O	0.390982708345001						0.296825261571811	0.377649173570857	0.248760681415913	1.18693323558487		0.94554513817218	-1.58359174529691	0.562214137850512	0.58366585393797	0.590860012743027	
GTEX-YFC4		-0.120961693338016	-0.898574472817093	0.168931454897414	0.0228317434643217	-0.324100317748046		0.322336040330459			0.0422367075720725			-0.00810387625367548		0.191729876773181	-0.435675577864029
GTEX-YJ89				0.849581722520092	0.666814125491878	-0.144764514573016		-0.216523656476878						-0.181078546432148	-0.464128740161117	0.618904330212411	
GTEX-YJ8A			-0.038899065053072				-0.370886103172908					-0.0213684101471693		-0.35513856744993			
GTEX-Z93S			0.284721352931456	0.143851910318153	-0.214637004038688	-0.294531371368863	-1.01529352977461				0.76387012382616		-0.409641468400627	-0.134708826904716	-0.656766126716642		
GTEX-Z9EW		0.436612423139504	-0.450539765925054					0.01801504231239						-0.103788353110568		0.289943477837353	
GTEX-ZA64	0.0392732977037094	0.474626365136476	-0.218975739542662				0.506922156663818	-0.0651314356045473	0.169507839141435				0.576008598576859		1.15100233202967	0.169975245055484	
GTEX-ZAB4		-0.435665707967128	-0.217575756814849	0.0543565357192573	0.907551671118347	0.268930178656458	-0.0781033553479044	-0.466373822727304		0.0989202938341105	-0.448294718462766		-1.01166705055149	-0.0963188322504643	-0.177543638939172		
GTEX-ZAB5			0.062483601141744				0.3003267092135	-0.201134317300275		0.426406278298835				-0.138182751432587	-1.32960500528473	1.1343960846905	
GTEX-ZC5H		-0.107970352123569	0.421013113601949				-0.52308634336908	0.261603144992794	-0.120104164789769	-0.456521361388191			-0.648250504489774	-0.50327128195706		0.266195444843137	0.369500334926531
GTEX-ZDTS		-0.295599501544395	0.673062751069258				0.561759003712329						0.206091533208371	0.294403853955458		0.421840167645713	
GTEX-ZDTT	0.356055105769121	0.720853301035609	-0.250333042186654					0.397757064952656		-0.0768387567202684			0.162480647763114	-0.345538333374859	0.423046232897527		
GTEX-ZDXO		-0.533376942234373		0.100189910694307	0.300581512587916	0.360830264890166					-0.334508996513524		-0.350039054436119	0.193311631582618			
GTEX-ZDYS		0.658023611804082	0.321265256126217					-0.219058471768871		0.276976484305348		0.430706263165627	-0.0141125428681711	0.16909904161332	-0.127099553198256	-0.18602565044548	
GTEX-ZE7O					0.301431608038597		-0.15333124214567		0.170446021238514				0.21669972487466	-0.215712208794898		0.687017756628836	-0.292372083519758
GTEX-ZEX8								-0.0515953518793751		-0.219318659104704		-0.259475617459272		-0.0337441578077458			
GTEX-ZF28		-0.389746281705036		-0.461968929941613	0.572419609676198		-1.18785464433928				0.358962183949826			0.110102339021687		0.498343915075656	
GTEX-ZF29		-0.715256396111851					-0.137260855583135	-0.0570439403421795	0.14976183355675	-0.255710105904458			-0.431539451743956				
GTEX-ZF2S	0.287447509406926	-0.0559070931386729	0.436136812688642				-0.337220589394412	0.580664701860254					0.657742301321286	-0.0963002136743198			
GTEX-ZF3C		-0.607729890959929	-0.324891424286923					0.991031817943386		0.505766484379236							
GTEX-ZG7Y		-0.116753988874829					0.0526971963398813	0.321980878346037		1.46521000415684							
GTEX-ZGAY			0.244085397112522					-0.476406734733368						-0.161229873077865		0.359045471077454	0.642119115587155
GTEX-ZLV1	0.0129372193139676		-0.586459208716447				-0.974537542542515	-1.34486714679493					-1.21714269133033			-0.719702727789115	
GTEX-ZP4G	0.4760554237916	0.857808937924348	0.34292463245916				0.291991440803878		0.184859602965839	-0.0242061559645946			0.10461560108022	-0.503250420027659			-0.427426131319956
GTEX-ZPCL							-1.11439452542125	0.298340505944175					0.752436715165439			0.878327909518269	
GTEX-ZPIC		0.770510099332045	-0.151470005483309				-0.571656231141464			1.246323428024				0.632620051967422			
GTEX-ZQG8							0.45485341552668		0.133590248793188					-0.526335214993154		-0.638528612519674	0.148051462026509
GTEX-ZT9W	0.654289127511976		0.321835019540183				1.13395806536459	0.515432624540685	0.674838346675078	0.307609458082884		0.669008760361909	-0.817222292516531		0.0539477265553153	-0.241606224256578	
GTEX-ZT9X	-1.25881258936738		-0.892913717667154					-0.144084531814538					0.439605216598028		-0.131272197799514	-1.16236429153699	
GTEX-ZTPG			0.114391000502567					0.239438951550695		-1.43472731519989				0.228750013528571		-0.03906939112321	0.0798746529890263
GTEX-ZTSS	-0.713321830315972						0.201501773588688	0.0735481336216638					0.24185619880836	0.190819696654835	0.679357207992746	0.0736167133704153	
GTEX-ZTTD							0.421362645952855					1.16078328930043	0.260372367913077				
GTEX-ZUA1	-1.13318471007466		-0.724413804369084	0.081069595312182	-0.487754524313675			0.71417945112417			0.0764462024584354	-1.24566835520932	0.978837397493301	0.268314561332372	0.237846467387611	0.609041093409273	
GTEX-ZV68					-0.392077974064817	0.286112913410347		0.268233236350977						-0.0489800755679705			
GTEX-ZV6S			1.08368415079514				0.0814656193753798							0.300204441672896		0.878635278829635	-0.249817789959474
GTEX-ZVE1													0.15076707032429				
GTEX-ZVE2			-0.0213237994953648					0.0217915064970501					0.196557401209529	0.422579511023387			
GTEX-ZVT2	0.546355964290472	-0.290474329274437	0.291191408562645				-0.887606045122288	0.643096961053225		-0.555039189912526			0.541250165925892	0.528660102398098			0.457082375054445
GTEX-ZVT3			-1.09033335484096	0.42553238762373	0.988322817511874		-0.300033695933278	0.0182726107929656						0.327626608124325		-0.0327689394502759	-0.412210075162916
GTEX-ZVT4							0.0234452156124798						0.442500896852981	0.424611294519569			
GTEX-ZVZP		1.13163994594605	-0.346240137391505							-0.188403702529896			-0.142791137173574	-0.429458592116986	-0.0192484372323285	-0.0598287041396968	
GTEX-ZVZQ				0.355977418529084	0.385544903341319		-0.0164800323237805									-0.0565475759747871	
GTEX-ZWKS													-0.825312642529421	-0.483406469512436			
GTEX-ZXES							-0.404964724631486	-0.500088208550418						0.272986932895477			-0.340056756097313
GTEX-ZXG5			0.354755185295762	0.586420735251623	0.114290320692796				0.114504686243943				0.54834223793474	0.159242678987999		0.099331072279848	
GTEX-ZYFD		0.208792444816384	-0.0661230817199266				-0.561955519011222					0.378269248540147	0.0883984937331662	-0.796186626485155		0.310818624844903	
GTEX-ZYFG	-0.20103706544459	-0.617638997746002					0.155842781631357	-0.257390350628001		-0.252035964770793			0.328175171735606	-0.42403629512381		0.248507385670067	
GTEX-ZYT6		1.02362129523463	0.37225329376738				-0.0856130038459182	0.502474252046192					0.870311835616967	-0.280851334607022	-0.205740657955099	0.243956661723123	
GTEX-ZYVF	0.213850404719043	0.0441340127905469	0.227906607640648					0.422126176927247					-0.000276667963426196			-0.7281783635835	0.614244941777438
GTEX-ZYY3		-0.161797477240231					-0.0607605395206153	0.125228092275388		-0.10148957329385	0.610008890872612		0.167623244132539	0.0694702629329258		-0.0951167649900685	-0.0837680411345298
GTEX-ZZ64			-0.12359551356487				-1.44178547580621	-0.113713211679186				-1.03388659711137	-0.162081190610008	0.0821303951058053	-0.527874884657759	-0.418186505298116	
GTEX-ZZPT								-0.413856817654749						-0.0363509225127574			
GTEX-ZZPU	2.04948623005992		-0.306556011418785							-0.311455239598686			0.458495625491579			0.156971111120336	-0.483661668954019
