id	Adrenal_Gland	Artery_Aorta	Artery_Tibial	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Substantia_nigra	Colon_Sigmoid	Esophagus_Mucosa	Minor_Salivary_Gland	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Testis	Thyroid	Vagina
GTEX-14PJM		0.0714295361374879	-0.0831440240843597	0.159848957372197	0.0300698985637981	-0.0574137158825451			0.0638531465647202		0.12960539788923	0.144982307530458			0.108310123467815		0.294273798470703
GTEX-14PJN			0.0608723156754608	0.0173261536984159					0.281554983944258	0.0442392010719298	-0.274399110597397			-0.0235128223295705		-0.0135061486846106	
GTEX-14PJO				-0.0177995783240249	-0.0596666378483317		-0.30505828551293				0.103971665562431		0.112396956834628	-0.07580119852207			0.0843831268011656
GTEX-14PK6	-0.174662056977064	-0.0106188999336469	-0.10410393928365	-0.227176762823346				0.417897884360768	0.166153154746073		0.116851021036431			0.0434938658740478	-0.134062144087029		0.0330728496913103
GTEX-14PKU			-0.108467939477044	-0.252740236501528							-0.0296265998976406			-0.014989719116726			0.26247256077906
GTEX-14PKV	-0.418275841909819			-0.177507762350448				0.189385101912612	-0.043819356682552		-0.00520032463124018			-0.0427722406661196			-0.302213545709485
GTEX-14PN3	-0.154581318177392			0.14290990985091				0.16378106357309			0.125348127804706				-0.314866658541093		-0.204846429672141
GTEX-14PN4			0.0154179811491228	0.0418165730163459	0.0126952693669714	-0.135635459855754	-0.117226012878702			-0.163374946665759	0.164174234013148	0.0878541127126222			-0.23011031658356		0.0193499111690172
GTEX-14PQA				-0.0253990599118231	-0.227041840860391	-0.0317157038673296						0.294912926412221					0.179374676390675
GTEX-14XAO	-0.132997619542309			-0.0112747403546158										0.0839930500762252	-0.187107228463241		-0.067132134750138
GTEX-15CHC		0.0710382134308302		0.0958970415309434						-0.0131021180041377				-0.0604254491412687	-0.367789862610352		-0.161209119461588
GTEX-15CHQ			-0.0300668573999829	-0.189066030730771	-0.486280079683617	0.0242048902501009	-0.0216307943377855	0.333148653194812				0.0241362867501812		-0.00692809083767382			0.0201377009089424
GTEX-15CHR	-0.0351289003797151			0.015703522966364									0.113334595067448	-0.0551741917353743			0.0236819664851843
GTEX-15D1Q			-0.210584434951877	0.0315432437509653										-0.0138780438474171	0.316915868835166		0.0682095794654636
GTEX-15DCD				-0.0576394765705846	-0.00397144779172392	-0.152656878806632	-0.0473359614033062		0.362111340551172			0.011210234832371			0.14994135108126		
GTEX-15DYW	-0.324236913212359	0.0926768121974083		-0.219023397659237		-0.276244402281538	-0.117197432611848	0.200404983164086	-0.222641034639548		-0.0433403295196051			0.019916440043643	0.0116334435370699		
GTEX-15DZA		0.128386768326246	-0.0743778130063972	0.0659238264674629				0.292782516582802									0.0142334157243177
GTEX-15EO6				-0.0380498292095568		-0.0504172458740459	-0.0609307900023806	0.254801376466627				0.0930577751367182		0.0976667269835467			0.331215991672269
GTEX-15EOM			-0.192090763165392	-0.144860212757337					0.0654229865365609						0.0289873334570943		
GTEX-15ER7	-0.203139642206154	-0.137049304151718		-0.239978525151693	0.0642497713498141	0.146750177368076	-0.0619318081690506	0.190856502069808	0.127631155190518		0.30818739968229	-0.0275946702175061		-0.0448051187377294	-0.144020440896965		-0.00726919739737551
GTEX-15ETS		0.105411452733829	0.0603180753227412	-0.0225979322927171				-0.63246919493754	0.0534063475194144						-0.141566021699265		-0.303470860589423
GTEX-15EU6	-0.0204580030644023		-0.086159460159911	0.0530941849070244					0.103559837121311	-0.026659398394686	0.0239497574172707			0.112124430564432	0.0129071582496388		0.116078452307121
GTEX-15G19		-0.0741073355253357		0.026235093221999	0.0464781334582022	-0.0670389557219558		-0.344057866893322				-0.0911668965340178		-0.0789009490585995	-0.0909321006121011	-0.0299539702158133	-0.189753288955961
GTEX-15G1A			-0.0954422626476599	-0.251162927741091										-0.153678911366052			-0.271367911387985
GTEX-15RIE				-0.018185404275159				0.181821317214858	0.351336944291665					0.0203860396303695		-0.0149388401140409	-0.0470314894356838
GTEX-15RIF		0.0121906472644962		0.00906225969194498				0.223719252081369	0.138217669992955		0.0909255452918712		-0.0414556916566259		-0.332801598817535	0.0486411078595599	
GTEX-15RJE		-0.0115154856667765	0.106802337340363	-0.241398768391526		0.489118328840199	-0.0361217930458885	0.215817459342323	-0.427960946322324	-0.0362774962829096				-0.294263128305853			0.242476831429872
GTEX-15SB6				-0.0810963052028192					0.251710621981885						-0.0302600059753514		0.0983502270914895
GTEX-15SHU	-0.361338987262356	-0.183533373689169		-0.315364497257771					0.207913659874608						-0.137098150615504		-0.14596110332434
GTEX-15SHV		-0.0600402397093446		-0.0166112382834082						0.0842811947485723	0.230395884660176				0.00776083022309027	0.0667082927575329	-0.20413555612535
GTEX-15SKB			-0.258589011719959	0.527990203560678										0.062746947611405		0.0629418183630197	
GTEX-15UF6		0.0528029275227862	0.126163648261298	-0.147342374275803				0.0467960126252331	0.105998740963368		-0.0044469154020679	-0.17083421934676		-0.129582919326286	-0.448120425781689		-0.280321926509469
GTEX-15UF7			-0.32496519812681	-0.240639079657762				0.285402670313667	0.152885444913214		0.0957118783845659						
GTEX-16BQI				-0.087900581400258				0.215552395200269	-0.115939614588834					0.0477373491743185	-0.179465233801643		-0.132196495368226
GTEX-16GPK			0.0663368055774803	0.0651395027541669	0.0353914906333834							0.194807053796156	0.187329856481753	-0.0261204097872542	0.189740590270773		-0.181149631907066
GTEX-16MT8	0.240478697852038		-0.376291868539816	-0.0592674390707928					0.462984181598411		0.036354625513053			-0.0545013690257087	0.12257406855018		0.158608942621764
GTEX-16MTA			-0.071478406374113	-0.0607546095690528				0.0985877587784295	-0.0204375511500049				-0.0126389537263487	0.101229586056303		-0.110622385439393	0.300244475160222
GTEX-16NPV			-0.121939562443081	-0.113933571879097	0.0405163035713211												
GTEX-16NPX				0.130079585890084					0.254346421818788					-0.0759437872912151	-0.176414643595022		-0.11810924616651
GTEX-16XZZ		-0.0188130817928158	-0.0723164899191284	-0.0310871476178535	0.0249908721626385	0.213061685289321		0.142819090373404				-0.106572827573881	-0.031255468729649	0.0726210767776922	-0.0851393561478178	0.0329487388713677	-0.0590291065009076
GTEX-16YQH			-0.109725381699531	-0.062440988175397	0.116784580148632	0.0429874315738017						-0.219744307685837	-0.234497837525818	-0.0498208879459888	-0.208082948934509	0.0169502710278618	0.0333649278308688
GTEX-16Z82				0.0297248692717558	0.00925474894659536	0.087545921417472	-0.396878654610408	0.0607831544397023	0.275251032389247			0.120896806600246		-0.0365117398203471		0.0946419746873915	-0.00629214420077703
GTEX-178AV			0.175126704549633	-0.128554547566635					0.26408956647777	0.0434831884414489	0.152444112285576		0.0260170451008711	0.0966923486769527			-0.444276812705087
GTEX-17EVP		-0.134414171082967	-0.128917986054507	-0.0527893562774269	0.260148190071834	0.270409689044997	-0.0308643687876332					-0.205692924291493		0.0630027433382979	0.00116519711829433		-0.0345547955456341
GTEX-17EVQ		0.0890326821710423	-0.00396391810193508	-0.174989630427818	0.0329801478046541	-0.139494989556031			0.066726334728358			0.0547542080766536		0.0818209434380946	0.132525384526256		0.408660124388156
GTEX-17F96		-0.0550330837524885		0.0895412244258459				-0.00910736495420855	0.0583107239506893					0.0340390868464708	-0.0642704216555111		-0.157432538355548
GTEX-17F97			-0.23821882211911	-0.014470186511032	-0.138562048385655	-0.489438357797602								0.0966115441914414	0.10848103804707	0.0738987346946096	-0.183343158300045
GTEX-17F98		0.0734885371979967	0.0522579916671489	0.000746408188819471					0.150918052516678		0.17548991309596			0.0321202714646517	-0.24480292309275		
GTEX-17F9Y			0.187614461516002	-0.12871388486549				0.224002724080468						0.00193048804031837			-0.295413135685025
GTEX-17GQL		0.056676331178369	0.0384297753134762	-0.106832364729351				0.215113955738465							-0.658193181586704	0.159476494953243	
GTEX-17HGU	0.703806776287		-0.250103098496428	0.018234334643871				-0.517599383464035	0.042823801539244		-0.125446756484652			-0.0609917607811839	0.00199201796887222	-0.0410495918777948	0.0654361083143945
GTEX-17HHY	-0.0755841941897879		-0.0047786669168835	0.161537145932677		0.000506592985052304						-0.148631075527427	-0.00348435169614609	0.0211740843707306	-0.289110916796851	0.0219293926622369	-0.0105735746646034
GTEX-17HII		0.0751116235285859	0.103479540733581	-0.10162733186652	0.0427721091870563							0.422659935135635	0.0781917567784884	-0.0360220296133161	-0.144877933156237	0.0288958851581534	-0.18472092916558
GTEX-17JCI				-0.0916582886926305		0.0721589233366171		-0.643510228995078	0.435449706223701					-0.019469407737779	0.0479904400794618		0.0665651878352407
GTEX-17KNJ	0.383797788688453	0.0784343013692025	-0.255349031709548	-0.144414107839329				0.209454261071741	0.108649634710296	0.249295336803282	0.146440547791702			-0.0185800764175852	-0.124978325721653	-0.0808685211619825	-0.146984039490343
GTEX-17MF6		-0.0980036210671264	-0.220075926988835	-0.174725430164238		-0.0492982789474617					0.143699059077486			0.0609599608222334	0.140916212491093	-0.0263130942617666	0.273870992975433
GTEX-17MFQ			-0.165841327435348	-0.00995004913979784				-0.735936016828807	0.249812493934987	0.0573036160538452			-0.00965578703059398	0.0091529798251075	-0.0653771809033353	-0.0516217734626527	
GTEX-183FY			-0.185046461658793	-0.081622803211942				0.267307717977731	-0.0681284356079429					0.0262229595547396	0.02611766362586	0.0124426127702768	0.364784091857891
GTEX-183WM				-0.155680775247916	-0.128906173208889	0.152899549873634		0.210481836882943	0.0983047961938624					-0.0463876636327313	0.0887866564796659		0.323394342139736
GTEX-18A7A	-0.0167446729797859	-0.0316189666365823	-0.0563176781165183	-0.0566028222791116					0.0427467113640905		0.0739618052268659			-0.00798896911498204	-0.17114569262972		-0.0120780073227341
GTEX-1A32A			0.10105852689924	-0.0131614807064604				0.135096093283318	0.0917501445618306			0.318904841758149		-0.0147175068707655	-0.138245403408381		
GTEX-1A3MV	0.465477697207312	-0.0980063728056797	0.173398300676698	-0.167961068607511				0.213993730067104	0.073743330237431	-0.0285945624733551			0.223759640548259	-0.161556988831891	-0.192189911285455	-0.0923576204796981	0.21768133282722
GTEX-1A3MW	0.229297429527484		-0.114891690863241	0.0414358652988052							-0.121575504654182	0.280258077118528		0.038215959595347	-0.149050112090421		
GTEX-1A3MX			-0.121664750848161	0.138483038430081			-0.405017175480357	0.228075631718271				-0.0851887258484135			-0.00440625798783442	-0.0704511674732375	
GTEX-1A8FM				-0.115413402841006								-0.0378799445562858					-0.291807372881431
GTEX-1A8G6			0.308982306241399	0.0225293453767414								-0.109512062281709		-0.151894798662728			-0.370976438621353
GTEX-1A8G7			-0.244018459629605	0.182265357190176			-0.0614249863328344					0.519113272736898		0.046547963364505			0.121410805760227
GTEX-1AMEY		0.119010113141994		-0.18300916910904					0.103589830093837	-0.196836429562751				-0.0468728265376989	-0.236826654576293		-0.0493490176314192
GTEX-1AMFI	0.447469740652942	0.0139651334330905	-0.0804939658683124	-0.0797515985161293				0.285042209569462	0.0148259142928038		0.148256175807393			0.0904123319730565	0.0280659425842711		0.32715129986692
GTEX-1AX8Z	0.034143071365201	-0.0890473705059476	0.013567181182576	-0.180818366732609						-0.0811764854239144	0.0260115118781565		-0.0110817453098304	-0.0567541296795472	-0.120878601723606	0.0939107667969593	-0.0397297291466008
GTEX-1AX9I		-0.0383036898483756		-0.118763388977338					-0.0426496001197268					-0.0475815085260263		0.142710579918895	-0.421047917729062
GTEX-1AX9J	0.217278515784199			-0.131275289867612				-0.620603567385105	0.193100121748694		-0.139041359754322		-0.0110611604628016	-0.154843365461801	-0.106991857575302	0.102972698802724	0.0569357532836879
GTEX-1AX9K			-0.0768386358922311	-0.217639551619104				0.18254981874762	0.0281807483597407	0.0589060172890208	-0.138500123814627		0.0335792343614719		0.0169448712762959	-0.0722378368883949	0.18355175558569
GTEX-1AYCT		0.00496924336992874		-0.0430507706288725				0.15059844265176			-0.145987285978001				-0.0991249202246342	0.115813711094374	-0.293783624631544
GTEX-1B8KE	0.109849980038202	0.0150918018762618	-0.047225024147965	0.0397487529989437				0.0978197397872638	0.145242174995866		0.172863003646881		-0.0416340366199507	0.0850019365246372	-0.0881512297647301	0.0636859946209626	0.0617334051765248
GTEX-1B8KZ	0.30837347890281		-0.184268084311786	-0.0125781361503761					0.149655849957009	-0.0491811869201487	-0.00714620613543662		0.00615566043419895	-0.0254105528511979	0.0763583342763459	-0.0701058904991199	0.138064258086238
GTEX-1B8L1	-0.133606208574524		0.0543196377054493	-0.0946786138763108				0.21892021788468				-0.0117498763468175					0.0233645515124221
GTEX-1B8SF			-0.250622871981966	-0.1735731143435						-0.273687502177487				-0.0429650910112233	0.0290262013588746	0.012117228799844	0.155473600227261
GTEX-1B8SG		-0.0140721886161642	-0.0757512338234302	-0.164034400911651	-0.162106733953324		-0.282336379645377					0.178691458650567			0.0358816125990229		-0.306603550070749
GTEX-1B932			-0.272290455913485	-0.122286362830616				0.082017217020972		-8.86223719943347e-05	0.129933173717915			0.0843700834252398			0.136537616949172
GTEX-1B933		0.0392336785869114		-0.0567303120734425		-0.144950406442917	0.0910887153123257		0.0262123744617858		-0.0099842041777625	0.46286895400847		-0.0841792176411829			
GTEX-1B97I			0.013246248153103	-0.160093167977299				0.0975362079691436	0.000121653236796148				-0.10372397596821	-0.0587152230774346	-0.0281764232518396		-0.042682942653628
GTEX-1B996			0.01039428827626	-0.176528053070141	0.0396257164840091	-0.0501782512506288	0.159321716164859	-0.568730667738835			-0.0112780900862848	0.0467721675447173		-0.128336048728696		0.0686319210355076	
GTEX-1BAJH	0.00571409489665675		0.0494469023727331	0.00413176755892523				0.266293629304882				-0.176931979495676		-0.000226595487901549	-0.129024070544609	-0.00795336141115608	-0.0488899811990007
GTEX-1C2JI		0.0504731641364963	0.00780996560291555	-0.031157539021494				-0.224313129615581	0.0782778976734943		0.0144229847633778			-0.0650083563759645	-0.360805852653786		-0.342849433571987
GTEX-1C475	-0.403023721771197			-0.157794725226243				0.236100017175507	0.104272186699731						-0.315683097097328		
GTEX-1C64N				-0.360591924033594		0.393160695089761				-0.258175461398074					0.0312780377512264	0.000614299748538466	-0.0711513285198415
GTEX-1C6VR			0.0160721091222169	-0.117655633307715											0.153675001079413	0.0392763935568271	-0.144420991310086
GTEX-1CAMQ			-0.130299435729942	-0.119365319478461											-0.0959325149307262		0.483056573737245
GTEX-1CAMR	-0.367733959105607			-0.288997391582257									0.0554498982575728		-0.2880462061868	0.0215354450326845	-0.273571925198566
GTEX-1CB4J				-0.108429407439036								-0.110342126850072			-0.222487254431517	-0.104145224870966	0.00222918572185347
GTEX-1E1VI				-0.136053902408308					0.170099424850798					-0.187870718297492	-0.255521888401911	0.0711915953950965	
GTEX-1EH9U				0.199160558989374					0.160700280208181	0.481402687628207		-0.0219641911514884		0.0830861807378101			0.356342856109353
GTEX-1EU9M		-0.0292208121299261		0.101360801719078					0.167314718548994				0.168902671153058	-0.120161866884543		0.131036775098505	
GTEX-1EWIQ				-0.424523793857295					0.0639896409799687					-0.0651677283591217			
GTEX-N7MS			-0.241483957261156	-0.0222183345376756	-0.0440025021542812	0.0932960228677339	-0.356690974934989					-0.0646503665289256				-0.139422120557029	0.372688064944862
GTEX-N7MT		0.177132569830898		-0.109053975345136	-0.0172538751623913	0.199956051869099	-0.0355116492097692		0.0790370289462822			-0.297746472036799					
GTEX-NL4W				-0.131138678176802	-0.0375040043512275	-0.0487572778391282	0.295507638910007										
GTEX-NPJ7				0.118081245703935	0.0178180403637131	-0.0577056768681761	-0.152997699611575					0.216439733996573					
GTEX-NPJ8		-0.0429686277369622	0.382600343546494	0.00305316703427518	0.0199288309052398	-0.162735725882612	-0.114618524459953		0.258844907114319		0.135412579801974	-0.260662252835661	0.113941607389561		-0.397340914024237	0.127378339146464	
GTEX-O5YT	0.182890912832108	0.177955018422757	-0.180677526930933	-0.215782606187505							-0.069064921038861				-0.00216699956082606	-0.00773579004990892	
GTEX-O5YV	0.186684052795875	0.0826101466021036	0.0908976747942211	-0.0116907257465472					0.12535777296567								
GTEX-O5YW		0.0146727410648212	0.166339872771484	-0.104973174485109											-0.12999360694769		
GTEX-OHPM		0.102866268421639	0.200195642356257	-0.0130373943263738							-0.0629403283273462				0.0134132273183215	0.0167106204699691	0.139211572162535
GTEX-OHPN			0.0455367133922532	-0.071143045569098		-0.155125988206265	-0.0847714456827663										
GTEX-OIZG		0.00474076503573664		-0.148938775688049					0.280295038300946						-0.327082595853991		-0.321432306092609
GTEX-OIZH	-0.304056671000375		-0.236289927167882	0.0117695791596302					-0.0579521580910647				0.110570618821423		0.0532049173625445	0.00383092410426273	
GTEX-OIZI		0.0433832420386035	0.0576504675098878	-0.0581114842403537					0.177019867579685							0.156037236874934	-0.215526832155054
GTEX-OOBK	-0.13711466638629	-0.0411899247614317		-0.0963404769367135					-0.23345061024992		0.0882369309491143		0.0253479981069645		0.165126615756081	0.0524298466050972	
GTEX-OXRK	0.34868994608963		-0.258734692549304	-0.0380325885860965					0.0813477751183747						0.0214217751453676		0.107174257629813
GTEX-OXRL		0.0221350858454325	-0.125777854879082	-0.0925673858089261					0.395465418464664						-0.190740588510375	0.145527378366342	-0.199891226953406
GTEX-OXRN			-0.0400147968296979	0.0444541765345892					-0.180774542353626			-0.114357131165651			-0.15476422317806		
GTEX-OXRO			0.0431719972218623	-0.118611596778248			-0.617899695315257								-0.143007408091058		0.0587663350059755
GTEX-OXRP			0.263038176298232	0.0250064199613049					0.0541747641146104						-0.60381006675899		-0.321799337619732
GTEX-P44H		0.181306791655669	-0.174086849066515	-0.322982721061284	-0.139083882696793										0.0871079619328965		
GTEX-P4PP		-0.102650947497244	-0.0683527190174938	-0.545487721902954					-0.0754147848312766		0.188128264612253				0.108099612483257		
GTEX-P4PQ		0.140704851816721		-0.198429931908437					0.155639905277246		-0.316043316802146				-0.0377918949681506		0.175216529678962
GTEX-P4QT	0.230425290730657		-0.30387410067802	0.086674786287636					0.178248732142855						0.0300588837076797		0.29778098041027
GTEX-P78B		0.0618969425378107	0.11791079963027	0.102511123163396					-0.0264478726043274								-0.111812058086103
GTEX-PLZ4			0.182082814442376	-0.133063214786231					-0.190135999285292						-0.104638167507271		0.0116291057786715
GTEX-PLZ5	0.18225400413889	-0.0334661319799207		-0.0992952878300787					0.00626741841334764						0.00737213717249113	0.0796191962255134	
GTEX-PLZ6	0.09524773206791	0.0385840562429874	-0.057335674130181	-0.0274710441379425					0.0537128134857828		-0.114163652468081		0.143688333262147		0.0125095475610005	-0.0527016273727233	
GTEX-POYW		0.00411471654897218		-0.0350452937197039					0.231146513919634								-0.0961572261874734
GTEX-PSDG		-0.0236621848656954	-0.0678551722939439	-0.130972768947606					0.123577162240488		0.0198416455270345				-0.102751311624614		
GTEX-PVOW			0.0833857214270987	-0.0266184372910679					0.301528494401535			0.00651973196016845			-0.438181435580821		
GTEX-PW2O	-0.203458163432913	-0.0597300285647288	-0.0313423118957042	-0.232387320693953							0.11478830739052					0.0589061861570572	
GTEX-PWCY	0.250918444873781	0.137313295023849	-0.0947369610592787	0.00342723400463145					0.234914276462231						-0.110835700273349		-0.153721528812974
GTEX-PWN1			-0.140625850245298	0.320137458862411					-0.153529776109747								-0.283568833829809
GTEX-PWO3				0.171962069863965	0.116756855468356	-0.15206753570877	-0.097971579916046								0.105682206075798		
GTEX-PX3G	0.10804170906216	-0.068576163810303	0.0258091732077889	-0.410264954998955							0.00352865236751924				-0.0347272676171954		-0.0221472838036317
GTEX-Q2AG		-0.00631036928326201	-0.100535157030486	0.028907315305925	-0.133105876632994	0.0496868142603409	-0.150598770699208					0.229573088638954			0.191359309181103		0.104800911356787
GTEX-Q2AI	-0.136534800706006		-0.0720554835325436	0.159988957464773					0.334670653444294		0.235220062724372		0.0779513658871192		-0.261303116859002	0.0414228492329932	0.0760649588503488
GTEX-Q734	-0.00793364942996233		0.246599680874181	0.0937158365933326							0.0550261005957094				-0.196902449706075		0.022406729938721
GTEX-QCQG	-0.0724168618323601	0.169039916355431	-0.0354880810468524	0.0480495977645362					0.135011781518859		0.120810090201895				-0.222974305014748		
GTEX-QDT8		-0.039138957471285	-0.200234798161876	-0.22018301597849	0.0117181031184358	0.032533202250745	-0.123546101137312								0.062057852051445		
GTEX-QDVJ	0.0631081694765497	-0.283533090318457	-0.0963661272966753	-0.0327770045177013					0.273248521835565		-0.0581311370913662				-0.147866939173003		-0.261146481760114
GTEX-QDVN	-0.191663944258874	0.0666207073070212	-0.141526719635158	-0.109891312920449					-0.000459259704638212		0.215118702230407				0.0454735884855953		0.285870582687558
GTEX-QEG4		0.0317248160975606	0.507480792357018	-0.0720561194031768					0.146616341922894				0.00994827656637835		-0.118586682238762	0.262835576126878	
GTEX-QEG5	0.0649890840276604	0.216465522440874	-0.089964619422725	-0.261901705930154					0.167393169096246							0.00984012638782847	0.0548318833525633
GTEX-QESD		-0.0183938687287899		-0.0819230354149068					0.292194920510828		-0.00527310978869172				-0.259205899418538		
GTEX-QMR6				-0.195749018638689	-0.276306822196499	-0.0280643752263973	-0.170018436102785										
GTEX-QMRM	-0.160938338407134	-0.0870595225580081		-0.0271119182164058							0.00792100657896502		0.0165670771484497			-0.0524623407565748	
GTEX-QV31		0.0951977359668547	-0.00325580871903333	-0.129380525671245							-0.17948050823203		-0.0692448145820111			0.110285017555822	0.309898699915656
GTEX-QV44		0.0842409095287141	-0.0393358508501303	0.0856648002105599					0.00590259554130505		0.0303603703473277		-0.0160384673953064		-0.282551578048463	0.133046391272668	-0.0588762858373837
GTEX-QVJO		-0.254550590121432		0.0502017931299074	0.102111166298949	0.230837826088278	-0.202341374335477					0.0169853533537901			0.0135004638049593		
GTEX-QVUS		0.0600818812407109		-0.386124699944323	-0.208519059858691	-0.282753818297754			-0.0698601509838917								
GTEX-QXCU		0.0545344087711697	-0.22886217943568	-0.232203599742191													0.116082197446469
GTEX-R3RS				0.019599749434073					-0.189469926707086						-0.0485405112808459		0.367931772923521
GTEX-R55C	0.266291431331421		-0.0910772312423123	0.358809556017917					0.163265954135544							0.020123285520732	0.14981397506702
GTEX-R55E		0.0564426933039934	-0.0832132814532478	0.0595634611580208	0.0457294613038199	0.0916093371557787			-0.00649803142372109			0.113929647832129			-0.0316683318365985	-0.105287594857293	0.133050513618041
GTEX-R55G	-0.554102588726816	-0.0735892723009273		-0.122429980071383					0.226510499148496		0.107059428430067				-0.524397580066805		-0.331853096613944
GTEX-REY6	-0.184414410707632	0.17892987026621		-0.0615052262551485					0.0280478221299183				0.0550075045365365			0.229862899027404	-0.236375964372743
GTEX-RM2N	-0.101505487197711		0.114261965386762	0.004493763944359					0.44343914091983		0.139151446366094		0.227302788109987		-0.306442224805509	0.0742037316860365	0.0218876238616866
GTEX-RN64			0.0470004563700793	0.0509762779829316					0.059739647488381						-0.152552004464337	0.225666414950688	-0.0129196469095733
GTEX-RNOR			-0.126730697135699	-0.068788664757358					0.416144465697529			-0.0451013335977114			0.0645547216273659		0.37632315328696
GTEX-RTLS			0.0915421899408969	-0.413949962990638					0.228950378724793						-0.0842312225071635		0.070795551971225
GTEX-RUSQ	-0.144490271456984	0.0142815404339828	-0.0923618412891124	-0.0449447997683316					-0.0567810303936113						-0.0483890557806274	0.0692068361566191	0.104810342397895
GTEX-RVPV			0.0226212365278518	-0.145726713876371					0.126175079426293								-0.400391241265143
GTEX-RWS6		0.043990893772462	0.0540391602167365	0.175925180182395					-0.339678652463598		-0.133752804046824				-0.0108067539630257		0.101439198510352
GTEX-RWSA		0.07416633246572	-0.0989791800345601	-0.109535764465197									-0.0801883753181915		0.0236582060833167	-0.0592584268644456	0.0750249606770735
GTEX-S32W	-0.181091099875445	-0.137198682624718	0.164351375361731	0.133970392883071					0.0645500666877955		0.0728946092839751				-0.128258424073578		-0.23201445860418
GTEX-S33H	0.371390269312345	0.168385314660619	0.0634689599838571	-0.0755939682103876					0.0531697584853659		0.0953551604087899		-0.00604620727165074			-0.10057487219456	
GTEX-S3XE	-0.255564702193112	-0.130420257228789		-0.120867157257453					0.0660059690459449		0.117643133576734		0.0198783553539705			0.0938209212328692	
GTEX-S4P3		0.214475552816739		-0.00271115366039353					0.0324708139669567		0.173952177254799						
GTEX-S4Q7	-0.200962088299545		0.13291128189789	-0.460912239000887					0.22900632916807				0.0595126731928688			0.148553723015794	
GTEX-S4Z8	0.0161174187512216	0.0115817274699197		-0.108323493911965												0.0388623861425813	
GTEX-S7SE			0.328361329537876	-0.172051311066712	0.02965024359599	-0.0761779650920804	-0.115919825129807								0.124486035749781	-0.0491570456374199	0.36093386505743
GTEX-S7SF				-0.0145380802513728					0.151846875888181								0.0344532358234035
GTEX-S95S		-0.281263425513706	-0.021916046546861	-0.155629577143109					0.189563268173074		0.246105915506436		-0.0154624971203359		-0.449468808183157	-0.0263696948769004	
GTEX-SE5C				0.192093972164801					-0.0233855906709337		0.111259981203321						0.3445098479517
GTEX-SIU8			-0.14954119657764	0.161213462693237											0.0249607505683949		0.385499436249552
GTEX-SJXC		0.0568629364571855	-0.0510369297576498	-0.178708762828704									0.0771592213237001		0.172213231741055		0.421154687324183
GTEX-SN8G			-0.00972629260873442	-0.0995212709508614											-0.250296639915457		-0.00797517280788918
GTEX-T2IS			0.0485064619328809	0.0386170612316996		-0.0461724204993012	-0.0488434844032181		-0.0033589426175203			0.0589213418939653			0.0384617228677073		0.392274150432015
GTEX-T5JC		0.00828090582511033	-0.225066171915043	-0.198437899805151	0.0675824741109623	0.185265910637878	-0.0649377566797763		-0.0313406478878342			-0.283232814492605	-0.0543601320915067		0.0900826048958272	-0.0929020497143935	
GTEX-T5JW				-0.105398264749519					-0.0181351687040092		0.0114433132248757				-0.32739521555288		-0.0603856190831614
GTEX-T6MN		-0.157200743207748	-0.0499865081647339	-0.264507512893047	0.0792434487176126	0.107879602994029	0.108425877030354					-0.0122524697543744			-0.242718973055897	0.0117342416023426	0.0411072520178125
GTEX-T6MO	0.218258120376429		-0.0126808006140442	-0.122645740481637					0.279545067681427						0.0762217325569957		-0.0926852718143805
GTEX-T8EM		-0.169622070627113	-0.0607823058395116	-0.0562974008865484					-0.103298201711774		0.179710233915228		-0.0428735838156671		-0.0632577392772753	-0.0897103837102848	0.00283411998131189
GTEX-TKQ2	-0.183818156824806		-0.0956251224755667	-0.104804742636558							0.0392134490212935					0.030062558744641	
GTEX-TMMY	0.178098645501569	0.00580020613984975	0.166798444070537	-0.0431346316179384					0.00900806057634829		-0.191331596394672				0.0024366966300847		0.108795876449231
GTEX-TSE9			-0.114264313511891	-0.137525642244615	0.0790071961748774	-0.0918633990876197			0.00923324372454353			0.0302802843149054			0.0749030889945118		0.468803230884535
GTEX-U3ZH		0.0598127240388336	0.0545284053404184	-0.0184828131757919					-0.0480587856686274				0.0222790361641408		-0.171677135158815	-0.00737129167926847	
GTEX-U3ZM	0.0122040806598368	-0.0526569870290916		-0.188042064782107					0.0499544022347274				-0.0318141446230614		-0.163450976478606	0.0438020490783224	-0.0233615497533156
GTEX-U3ZN	-0.307905310523451	-0.102775105626558	0.148690673528652	0.125457722068673					0.367520858335733						-0.370912635171744		-0.352725406055204
GTEX-U4B1	0.116278938649292		-0.198953167482038	0.0377676065321472					0.0566494186805853		0.0767280504867437		0.0182646019125949			0.0449999948082511	0.250354549228234
GTEX-U8T8			0.233706621774584	0.0323323508652161											0.0551366813911915	0.0780794487715638	0.0309413393817865
GTEX-U8XE		0.0619057973387007	-0.0433405345555818	-0.0235450963953187					0.0981215944243341		0.0434636097627408		0.0241606988774718	0.0940928012477973	-0.238656224548803	0.0528989874908253	
GTEX-UPJH		-0.102778238225405	0.0889579287721983	-0.43090320926492										-0.234977256931393	-0.181718136112072	-0.0468652749160502	
GTEX-UPK5		0.0692349532861704		-0.0181413005630071					0.0636011007925162					-0.109054744221398			
