id	Adrenal_Gland	Artery_Aorta	Artery_Tibial	AverageContext	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Substantia_nigra	Colon_Sigmoid	Esophagus_Mucosa	Minor_Salivary_Gland	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Testis	Thyroid	Vagina
GTEX-14PJ2		0.0987862113566638		0.0231122475956591							-0.0514637661158753		0.0117456750893581	-0.267537272730611		-0.114790143188799		
GTEX-14PJ4	-0.223317852580588	-0.0380967500193437		0.0406733150721085				-0.351720804796838	0.0533232520620337		0.101596515940553		-0.0404272360838141	-0.492764650848075		0.0581846728286639	-0.284920843132474	
GTEX-14PJ5			0.0233519311597439	0.0701300711529473					0.150265466262741					-0.669293771964368				
GTEX-14PJ6	-0.050932274760814	-0.109666362626833		-0.0359826938380442					-0.0328960945551765		0.338803935291308			-0.268565449434767	0.346598583737397		0.0838053942594689	0.114721304133227
GTEX-14PJM		-0.0318922525632839	0.0349188409604494	-0.00186225675047841	-0.14119174705167	0.292264610116998			-0.0331306146924004		-0.321780709147105	-0.195502873697204			0.220212816194915		0.32212662620248	0.255523850158667
GTEX-14PJN			-0.171556580115191	0.0197994278128605					-0.217361006702203	-0.402519499546138	-0.013900552830921			-0.284469763659486		0.104773922084248		
GTEX-14PJO				-0.0700157686475143	-0.110612344855863		0.841845791698325				-0.00929660172258934		-0.0396365756989252	-0.0834828221070426			0.0861929214135604	
GTEX-14PK6	-0.108605966516469	-0.0499495237346137	-0.0630873158148507	0.0324157145589771				-0.529057693902566	-0.00789918165142356		-0.00910428224487755			-0.113815933718012	0.113616537992558		0.0193617294997459	
GTEX-14PKU			0.182449367735761	-0.0604690136035987							-0.0293191800310699			-0.0392958246459328			0.501158577923951	-1.32230126347982
GTEX-14PKV	-0.338111024212414			0.0110927527233485				-0.189936802341548	-0.0466163398306039		0.0809879704369931			-0.12695122231484			-0.330564939865904	
GTEX-14PN3	-0.0120865784150955			0.0144758635488118				-0.274328924976474			0.140525360627408				0.595267282126368		-0.122147584399644	0.53756448948881
GTEX-14PN4			0.0809280408925002	0.0114525524610848	0.0387859276143645	0.3124934673102	0.552567936755026			0.323645262527614	0.0694514466510091	0.185835078776169			0.122303499666729		0.0472035433399316	
GTEX-14PQA				0.0146856160460172	-0.365892062529173	0.0348396763678319						0.325399712037107					0.696960376202187	
GTEX-14XAO	-0.15113372749027			0.0747069675929639										-0.228410572498506	0.990767836152029		-0.246015794699112	
GTEX-15CHC		-0.307828777549494		0.0657197891666024						-0.764059441689725				-0.306339608339443	0.529836089868682		-0.0729242994585472	
GTEX-15CHQ			0.00914340686003719	-0.0396607582047538	0.101057495170457	0.134413848775496	-0.0643052951303047	-0.274112752531022				0.093753388115023		-0.391736776421788			-6.42980652337186e-05	
GTEX-15CHR	-0.150325271211054			0.0443120760989782									0.04952024935683	-0.22904831363631			0.0410104516212539	
GTEX-15D1Q			-0.182344021721882	0.00681517527523171										-0.127359575040126	0.118284864486233		0.168875289472271	
GTEX-15DCD				0.0350224935688255	-0.0188608034712996	0.24733274634833	0.290271931305673		-0.438021953461406			0.0811248776020753			-0.128313479903746			
GTEX-15DYW	-0.112179168101249	-0.0883861705761486		-0.00682574439449685		0.0842940454435708	0.807752682192571	-0.201855678368417	0.0214176292424773		0.216951736986165			-0.133776135856818	0.223807942009088			-0.0581106191625848
GTEX-15DZA		-0.101850476854843	-0.108336240024293	0.0445181928586271				-0.166737812663536									0.199980277652978	
GTEX-15EO6				0.0158741429084176		0.471147482967073	0.228068218927832	-0.0552744088256684				-0.0778647967973298		-0.112595247252368			0.224108593781748	
GTEX-15EOM			-0.0352647052923268	-0.0161321626392897					-0.156541894561505						0.0659915419896794			
GTEX-15ER7	-0.110873227839717	-0.346143073871474		0.0577060416142775	0.131707551309362	-0.247244024396438	-0.116464090658161	-0.453132579921074	-0.0759283607688456		0.223878054486107	0.0875868586744132		-0.180938396869733	0.340568223482247		0.0491636306136984	0.218872319374533
GTEX-15ETS		-0.574419122522847	0.241531217429111	0.0588295456031613				-0.0772602773804112	-0.0387749612495492						0.122099312591171		-0.522065408568557	
GTEX-15EU6	0.0965398300989307		-4.91670686597369e-05	0.00837834923018909					0.566164445482669	-0.0143944650011354	0.0850682134405688			0.000556311646739721	-0.0950392034846448		0.44519708020344	
GTEX-15G19		-0.00994483484424292		0.0358115146928748	-0.0052729479785834	0.0358879110425399		-0.100126346127092				-0.165421187142391		-0.182778725811531	-0.070777458846884	0.0166344706906907	-0.124639117828291	
GTEX-15G1A			-0.0506060676391487	0.0150774131293438										-0.369728517230945			-0.357567333407361	
GTEX-15RIE				0.0463966140892485				-0.153612716368023	0.0804898551867874					-0.211923095311466		0.0143033029693081	-0.170344674485555	
GTEX-15RIF		-0.502107827039278		0.0323504235635773				0.108790052614408	0.18314797239117		0.142934472992879		0.307455214442826		0.188727967759282	-0.0680191819161171		
GTEX-15RJE		-0.204748356811127	-0.0235302753695902	-0.0256414383145079		-0.206993006943578	0.365537253044135	0.0293090071803305	-0.245968956525722	0.00535689684856111				-0.39344684791301			0.0836330784112537	
GTEX-15SB6				-0.0342975548566199					0.174514748220249						0.321688021272525		0.165399100241329	0.0440336448195337
GTEX-15SHU	-0.11388061770954	-0.179844867996608		0.114410268024544					-0.04152185059255						0.544213043946199		0.000183497409753087	0.0914168689529263
GTEX-15SHV		-0.0148336255437474		0.00979398597374966						-0.0152009773884268	0.0954264788540736				0.169132039204431	0.118707051744379	-0.290888003196951	
GTEX-15SKB			-0.0746842058837569	0.0531643428030517										-0.0278763006077327		0.120286649313558		
GTEX-15UF6		0.0641035492574457	-0.0800468656692152	-0.00113269604398834				-0.0877927681360619	-0.066094454904794		0.035723837514972	-0.0597174866740694		0.240467647198117	-0.348137863173658		-0.189278401349268	0.0418150955546928
GTEX-15UF7			-0.10790158770069	0.00415595404895022				-0.3467928182532	-0.405853441514162		-0.015513526458673							
GTEX-16BQI				0.0438466744830894				0.00368057990949827	-0.415514199960715					0.0784575926120304	0.140971640729844		-0.143527853877549	
GTEX-16GPK			-0.154949398431157	0.019274661489637	-0.102926068840351							0.144092882904934	-0.060677837290983	-0.282676213128227	0.356981323669974		-0.206363598349137	
GTEX-16MT8	0.119128276695193		-0.244486351029573	0.0814800912210596					0.195934740359557		0.0514093822362661			-0.375366849223004	-0.0297820953494103		0.206846969802785	
GTEX-16MTA			0.0553549362819016	-0.0160813572419608				0.364581933096872	-0.17427139960911				0.0951562680152606	-0.202058646423472		-0.121131911277419	0.102373511821271	
GTEX-16NPV			-0.184031643881554	0.0577406714870273	0.0486600182598581													-0.0501962359128169
GTEX-16NPX				0.0758381403409125					-0.0071462495572836					-0.413792153214034	0.37422663576226		-0.0949501491518327	
GTEX-16XZZ		-0.00156851720702193	-0.0319090638759786	-0.0151933515414002	0.0523116926082899	0.227918218024998		0.378223619051891				-0.220011379751884	0.0528657627899449	-0.3555233689112	0.700768642119568	-0.0214010296314747	-0.147622160377748	
GTEX-16YQH			-0.0768335839562048	0.0060219095471778	0.287227739718878	0.0978145881779427						0.0537243120289731	0.277553804281075	-0.225194665239437	0.191544684851623	-0.00616551757017145	0.108403090499636	
GTEX-16Z82				-0.0191827048861565	-0.186194397005107	0.244195602579375	1.2222641301514	0.0643182684144713	-0.272249564763698			-0.145168963854119		-0.22961730684294		-0.0144627800160714	-0.108857080412896	
GTEX-178AV			-0.0174294804687719	-0.0263728675786312					0.179585607637586	0.125668584777301	0.170543763819486		-0.0173657587621451	0.0931419288517459			-0.368414346236751	
GTEX-17EVP		0.00143396474463025	-0.00818775226147778	0.0015930886867903	0.287129288827876	-0.265527426655096	-0.0582408679475665					-0.165555653543779		-0.20199197116811	0.47881368019519		-0.201221336481193	
GTEX-17EVQ		-0.413488154680239	0.189244280720279	-0.0443711929976601	0.0669165972697286	-0.0117042431867041			-0.00342395456516631			0.242347889240624		-0.0763928315878002	0.377635917534886		0.789175567133397	
GTEX-17F96		-0.175511389949385		0.12465237187221				0.195330184564297	-0.16883591218673					0.027539446955669	-0.101259611849813		-0.123728818172645	
GTEX-17F97			0.207677292108384	0.0985902408639793	-0.178250620667096	0.763129978721148								-0.251335666036931	0.209019688477658	0.108650315470756	-0.0856922472822144	
GTEX-17F98		-0.0522207959163652	0.0493278540306738	-0.0715072236815908					-0.19721138893938		0.180683255793528			-0.523236088063882	0.557361474769883			
GTEX-17F9Y			0.105061754771603	0.001547454382066				-0.172910197454095						-0.164134571201248			-0.226459480297205	-0.0534133232772803
GTEX-17GQL		-0.0163894043110381	-0.0378173561517353	0.0392198226036326				0.017343822738675							0.822768244060196	0.256830007993931		
GTEX-17HGU	0.415570272407152		0.00268613161849788	0.059345337838098				-0.0529561724418339	-0.246860711671259		-0.0377247328302281			0.105070109510761	0.100371497132962	-0.115936219763368	0.257769943439556	
GTEX-17HHY	-0.106927281258029		0.19044646760265	0.0168381343578869		-0.26571436738056						-0.187422638387032	0.128793628205254	-0.279261366726759	0.25089735891898	-0.20530174471672	-0.0477538511848368	
GTEX-17HII		-0.322008685338772	-0.120223734010802	0.0319138767657838	0.0510026767482243							0.234142236121924	-0.00097289083003476	-0.17242928236099	0.333311575547368	0.0908765029115562	-0.171733411532216	
GTEX-17JCI				0.0524287051792681		-0.658033096175128		0.546018514506688	0.0533937528397827					-0.0166588919268582	-0.0204969763830865		0.149972800498671	0.171808219103347
GTEX-17KNJ	0.21979390076604	-0.368345552929043	-0.242763248350252	0.0211879441262099				0.151070751404183	-0.18393484110317	-0.535750489079445	-0.0132694730910316			-0.371056655065714	0.15706897449341	-0.243208294340023	-0.259320483909598	
GTEX-17MF6		0.0597844740296959	-0.0649407600503478	0.0488158194935552		0.0107002426568494					0.148578129991915			-0.510937048326115	0.194861906621185	-0.237215475493293	0.077688071460142	
GTEX-17MFQ			-0.178376760502826	0.0759453192420038				0.491901054077776	0.0283152951906729	-0.281252898713848			-0.0358111284829253	0.0518506929688103	0.0328503655244516	0.0304176646657353		
GTEX-183FY			-0.0304312090413645	-0.00380324756322865				-0.0304081168391865	-0.103826399345381					-0.0188863897777037	-0.220458765870909	-0.159237241945598	0.435457061241493	
GTEX-183WM				0.0185505158754936	-0.204663393488792	-0.263134147817252		-0.114540448346053	-0.150984119997343					-0.108708575780344	0.325267471101424		0.359557587258941	-0.0914667312081738
GTEX-18A7A	-0.162131789080085	-0.142593000299443	-0.0510790670519419	-0.0176293694374321					0.00370078644668437		0.0504846409662825			-0.416940198557923	0.177695995757216		0.0719213621233612	0.309176716152607
GTEX-1A32A			-0.158179399679798	0.00952166217226123				0.12157560962427	-0.084823682956834			-0.0617938428832063		-0.213038382656324	0.0612709777623933			
GTEX-1A3MV	0.508465090423966	-0.0890138142495405	-0.0590016321710374	0.0920442091034017				-0.0276515485756418	-0.17104097030286	0.206757098437758			-0.30685233266703	0.0278482168695099	0.0422189169815812	-0.149868163969394	0.0809745226384851	
GTEX-1A3MW	0.128890078122844		-0.111637908748371	0.00802559156097583							-0.0597623622287964	-0.115325203635214		-0.273434780554997	0.0409251402151825			
GTEX-1A3MX			0.0361079062176105	0.0011284285451525			0.693360459616165	0.172707655401918				-0.303478852820917			-0.476154065911354	-0.290962693208674		
GTEX-1A8FM				-0.0874866952137364								-0.0941550647083675					-0.502547695530815	0.0108444529771674
GTEX-1A8G6			0.0731669544731176	0.0210321730669995								-0.119624663126338		-0.436891686523193			-0.342058874946466	
GTEX-1A8G7			-0.0166074234776532	0.0773372333327189			-0.000379575238992264					0.40167980214688		-0.022024663254874			0.141238834357184	
GTEX-1AMEY		-0.0645939806642142		0.0444160286332618					-0.0877032360844853	0.0917135794220238				-0.0551008256297506	0.281263781229485		-0.0165802189457512	
GTEX-1AMFI	0.60384967569834	-0.220293400847481	0.0921173015753503	-0.0108274893445212				-0.118274974763608	-0.312172332049978		-0.0690218852152789			-0.0424639279964438	-0.0437713004899474		0.212469130532752	0.135679496755692
GTEX-1AX8Z	0.0488113796651511	0.0570679895490355	-0.234185550840187	0.00323089818788743						-0.218419069966856	-0.123800583016313		0.150965412545701	-0.00216575086386389	0.272431988208752	0.00233704986025479	-0.00997528914430529	
GTEX-1AX9I		-0.283344227335466		0.0339913362900253					-0.0964009399742327					-0.141953829386719		0.199815595332905	-0.362661163303912	
GTEX-1AX9J	0.256990274820757			-0.00681020848868567				0.490453594244869	-0.118179512615171		-0.193687901877993		-0.0276297230007951	-0.00599335331733733	0.375027371805479	0.228212374081822	0.00788580434703678	
GTEX-1AX9K			0.00111577611906887	0.03042061404616				-0.324783192382198	-0.458235951276943	-0.145913761207149	-0.0849137449023993		-0.138678667115172		0.158512565313863	0.0521454056104275	0.0945268532704877	
GTEX-1AYCT		-0.261165616791276		0.0602212591232389				-0.528017863000768			-0.127029497674851				-0.040971961842657	0.0827059654584584	-0.122729510197201	
GTEX-1B8KE	0.150575468362222	-0.214527224132172	0.0746931632257621	0.0766936613222897				0.190243998311471	0.172892111915184		0.248198335113371		0.0798852830624201	0.0680369182725896	0.158640468644256	0.0968679541366312	0.0674658052861633	
GTEX-1B8KZ	0.524977087997942		-0.0403431104193527	0.0768065144050228					-0.0490634643054059	0.570278229834416	-0.0763460301311048		0.000747913414507106	-0.1249608935379	-0.118672941458849	-0.00638749373105685	0.233443078458899	
GTEX-1B8L1	0.00694353705791775		-0.0569876014302548	0.0304368044968504				-0.0962387017440064				-0.106164700961506					0.0392786958694675	
GTEX-1B8SF			-0.0186648305797454	0.0313126321595079						0.510155591732583				-0.142702818705207	0.0627312115429566	-0.142735648211424	0.0232092489841332	
GTEX-1B8SG		-0.0763261994599373	-0.105895532320845	-0.0568774974048462	-0.448924592298588		0.139965020258493					0.535176144279871			0.519690864899113		-0.312355771432744	
GTEX-1B932			0.10044569869255	0.0207191266394332				-0.113710713027869		0.0749012104683296	0.0832706658463436			-0.0303061931807805			-0.023969606672421	
GTEX-1B933		-0.342492584707525		0.0460871282097268		-0.185634017256038	-0.323166719259862		0.0479431234512729		-0.0118167978324724	0.486339906606975		-0.0626213833547943				
GTEX-1B97I			0.0396936533236221	-0.00682271601270081				0.197902484663444	-0.161998075804609				0.166077115781367	-0.210897273947651	-0.0636755496789299		0.0161610712995318	
GTEX-1B996			-0.030394804151204	0.0147624604166513	0.129833207189356	-0.312007867665721	-0.375880166084927	0.238029001591292			0.0225591870045945	0.341843043674171		-0.222058796698766		0.105196634802545		
GTEX-1BAJH	-0.104933547391835		0.12406263445727	0.063356671915562				0.0614524181557922				-0.358686600498486		-0.144079604915135	0.212942033761703	0.0227133829296776	-0.0799618929813208	
GTEX-1C2JI		-0.14377322015405	0.00997153882852281	-0.0333178071547507				0.249636980333155	-0.190533049300147		-0.0231108347839188			-0.385111678045928	0.528943311033498		-0.262186852345745	
GTEX-1C475	-0.27363807033088			0.0235515454585473				-0.459986392222492	0.219949270168713						0.629304427215313			0.210387860561241
GTEX-1C64N				-0.0212928488257175		0.00965197399576373				0.191449081759359					0.0241173044453367	-0.0507354873635891	-0.403139202509177	
GTEX-1C6VR			0.00217757126962039	0.00378962506168211											0.0732202558360111	-0.102372505117355	-0.145413259794138	
GTEX-1CAMQ			0.0633155577111569	-0.00287857653756631											-0.201237438650436		0.245784804861275	
GTEX-1CAMR	-0.480889965268495			0.0174188121324823									0.0905719490137986		0.188585631731507	-0.072237225868663	-0.243531210185057	
GTEX-1CB4J				-0.025547543990666								-0.180387067795269			-0.160378289788364	-0.20016023950492	-0.148617926612455	
GTEX-1E1VI				0.0336712572733188					-0.145854631003772					-0.233045406929763	0.379125980155207	0.151751715249696		
GTEX-1EH9U				0.00881698679795277					-0.0202703913828874	-0.336793715668263		-0.137987414861618		-0.0767267385280806			0.179727278277583	
GTEX-1EU9M		7.66489596346481e-05		0.0533285594187056					0.0774757889913244				-0.0528459029397978	-0.342415879826919		-0.00223310285880291		
GTEX-1EWIQ				0.0208253782196449					0.0106714259655915					-0.196830747025573				-0.0495561256927915
GTEX-N7MS			0.0539594037014139	-0.0571573889320674	-0.0432458705133528	0.0842965527501811	0.408881678556216					-0.0789511805952098				-0.155194149928583	0.414001081903272	
GTEX-N7MT		-0.458952350985261		0.0141826812002804	-0.0573979978734977	-0.203170975426578	0.125725242910571		-0.344300315374165			-0.222019377121965						0.0273674265074933
GTEX-NL4W				0.114190501417325	0.0570824678467856	-0.160741372500685	-0.0643483664711448											
GTEX-NPJ7				-0.0604500540899244	0.107017836418159	-0.215774525862007	-0.161474786281513					0.476449007860713						
GTEX-NPJ8		-0.0977225368958496	0.0473701855022622	0.0215178925732704	-0.0974900584739052	-0.141523302482315	0.150775459543918		-0.138128282113765		-0.0136554702053265	-0.2884157458049	-0.0682362450084341		0.616140756330741	0.138144752636436		
GTEX-O5YT	0.417771350292219	-0.207971642941568	-0.019262084540122	0.0569230831547891							-0.0571898129043717				0.231213367958628	-0.0244531267268635		
GTEX-O5YV	0.0673115463875642	-0.533359204445666	0.140655973358921	-0.0271660429951768					0.0491079925018514									
GTEX-O5YW		-0.462965798343519	-0.160068527743553	0.016558936321463											0.569898907522069			
GTEX-OHPM		-0.156183561044475	0.115422726936085	0.0497354207433121							-0.0114350980738705				-0.134140443118454	-0.139459456160419	0.15723413378637	
GTEX-OHPN			-0.0257268924041721	0.0086672997521864		-0.125587631832397	0.136767621758796											
GTEX-OIZG		0.00474305340476319		0.0159275045093754					-0.255492884260514						0.730846897275772		-0.186762830489952	
GTEX-OIZH	0.0681564520799628		0.158790810009461	-0.0367419762979963					-0.0972566564718124				-0.17414339335341		-0.106832962796647	-0.188290696260844		
GTEX-OIZI		-0.329553846372479	-0.279230376902975	0.0307466713149638					0.00417091782874576							0.041550013002213	-0.123463968635392	
GTEX-OOBK	-0.139200040514012	-0.0901702702525638		-0.015187875618982					-0.0426078498392728		0.153710414360907		0.147232328703335		0.364654475416299	-0.0162511090843115		
GTEX-OXRK	0.361301113625842		-0.298868255045346	0.0418668211064687					-0.205012515741268						0.0583049889300397		0.0650994734032775	
GTEX-OXRL		0.0925110271822433	-0.0481898541822948	0.104818264721432					0.142040798646653						-0.792770137337781	0.0930533902261888	-0.0815479583141963	
GTEX-OXRN			0.024256321877209	-0.0041730016266192					-0.0544821195466593			0.156106558545851			0.0328683883972788			
GTEX-OXRO			-0.00341836324309805	0.0305703524003889			0.832627351709079								0.205784046476684		0.0322556562826468	
GTEX-OXRP			-0.0236273544262835	-0.0810260761684642					-0.0350298445161349						-0.0473970157724434		-0.353201955103986	
GTEX-P44H		-0.0730310994510043	-0.206269188833019	-0.0218646998064604	-0.179159436229186										-0.06091021236693			
GTEX-P4PP		0.0274101949915264	0.0977703609548914	-0.0153105366595016					-0.188535050154934		0.120206651473516				0.257660825189134			0.0160977927963677
GTEX-P4PQ		-0.116869585033327		-0.0130207390014355					-0.200148179274168		-0.0955560511007528				0.724538022810011		0.36257599375833	
GTEX-P4QT	0.516710388339851		-0.133441911115479	0.0201666702236548					-0.105961785207231						-0.177673243641528		0.281554224278105	
GTEX-P78B		-0.0930604879862746	-0.0482249033489084	0.104183254553458					-0.0185821197757591								-0.123656350183405	-0.311816913766697
GTEX-PLZ4			0.0759161416701531	0.018087059177879					-0.0610418054553462						0.108627715434888		-0.0547053144181643	0.0817100556323957
GTEX-PLZ5	0.267111637978694	-0.115808645112915		0.061211346042728					-0.0987212874265452						0.227157769980106	0.227855382835751		
GTEX-PLZ6	-0.011599814382895	0.00164907140240122	0.0235808510930753	-0.0549509001031466					-0.276465778591723		0.0820089300214447		0.115807545727488		-0.165582980465675	-0.197342651141311		
GTEX-POYW		-0.0339454004074298		0.273972021147524					0.501433642950019								0.125287804276783	
GTEX-PSDG		-0.0233090934736421	0.020701964047938	0.144268182138751					-0.0456801517198175		0.0151223026436642				0.276984473861238			
GTEX-PVOW			-0.0310979965026017	0.014180945061847					0.0481613981036839			0.0344485136157957			0.629893952768518			
GTEX-PW2O	-0.123157006860172	-0.429231057640344	0.010151182809758	0.0598366471181836							0.24389998359652					-0.0571731466103435		
GTEX-PWCY	0.1186178767058	-0.0419041891273193	-0.194742632526512	0.0785719388600943					0.115396334843949						0.313562167198498		-0.00422371356668769	-0.267295249211409
GTEX-PWN1			-0.0380125105301802	0.0340860833263738					0.0595067234406521								-0.348882164042544	-0.0774487564293949
GTEX-PWO3				0.0517470621178237	0.233426175345891	0.0941346450126809	0.09112706793024								0.0973114145162768			
GTEX-PX3G	-0.258952462045005	-0.228776323551523	-0.0542454677600324	0.012661385892323							0.0940395654957936				0.407426914315787		-0.0865361286785709	0.1327149580523
GTEX-Q2AG		0.054608861122557	0.0550324234672446	0.12501132102763	-0.146798872969503	0.123209346949206	0.0439009580210653					0.10565087501949			-0.132710096039309		0.0406464600738081	
GTEX-Q2AI	-0.0973516746496739		-0.110313261081761	0.028901254344741					0.0797538339142864		0.103882809112037		0.0622182691373782		0.0211059673941786	0.0810491881866334	-0.0195981329572352	
GTEX-Q734	0.0466841765048346		-0.00115070540591736	0.0228630243296576							0.0957780426849876				0.134594074981325		0.0370558452942206	0.211726833978639
GTEX-QCQG	-0.0931582849330731	-0.19910969915317	-0.0625578806389718	0.0285217708790739					-0.0825862151624207		0.178349602695551				0.433572417499349			0.180592815702085
GTEX-QDT8		-0.191904998136298	0.132803136490762	-0.00380505399266268	-0.126119006678987	0.131974102093846	0.223909972988681								0.300447000936073			-1.03030254506616
GTEX-QDVJ	-0.0681398558401843	-0.0372199054058195	0.113862819753566	0.0691809282617735					0.284005410387873		0.15108611737654				0.082093914710087		-0.178222416078555	
GTEX-QDVN	-0.0905652043165964	-0.187252797886633	0.0155930496628681	-0.0238900975207812					-0.348836388265419		0.0224007934718432				0.320833632792168		0.345215514405018	
GTEX-QEG4		-0.0368962891217916	-0.0503807366526424	-0.010066736862625					0.426946599060718				-0.00278633708766731		0.792168483207337	0.0837557940413989		
GTEX-QEG5	0.0281078715272748	-0.133832246048851	0.0348286042393937	-0.0624030152740874					-0.0409690348897326							-0.00330128689342839	0.0141039737297017	
GTEX-QESD		-0.353155610541545		0.00692251761237545					0.0427166669233451		-0.0873789155081561				0.503402998071063			
GTEX-QMR6				0.017857135275884	-0.168295035012913	0.25790673998874	0.319159347483099											
GTEX-QMRM	0.0638322059818617	0.163338260160458		0.056176944295494							0.0823003363128281		0.0662065351945128			0.0393105211259707		
GTEX-QV31		-0.290737120305272	0.0847234404099249	-0.0435540651109708							-0.137235775072441		0.48079839897988			-0.329737001673894	-0.0474705234324949	
GTEX-QV44		-0.709934131918072	-0.0419751394809929	0.0102106383768012					0.0528591375200232		0.103524814248006		0.0374256033641718		0.430448115322662	0.0890151818551501	-0.133382018584902	
GTEX-QVJO		-0.0868113521167848		0.0753943746392232	0.134095620786642	-0.419559830428234	-0.019101782318006					0.241887247287441			-0.0697413659213199			0.183713892625132
GTEX-QVUS		-0.125350671592582		0.0434981908101525	-0.102891664341687	0.194854185059925			-0.151806641331048									
GTEX-QXCU		-0.0884413388999118	-0.0726262140194804	0.0114788190961317													0.1401323866671	
GTEX-R3RS				-0.00949042272586351					0.0859545135430314						0.216621082410258		0.496472716475357	
GTEX-R55C	0.221710523990922		0.0783645892423144	0.0780043972392548					-0.0844331605255184							-0.0315345756205489	0.260208231224955	
GTEX-R55E		0.0109745523170116	-0.0340828065069327	-0.00531353147524147	-0.34086062195264	-0.172914627032523			0.0524859370459989			0.203963148888984			0.0787105306620104	-0.248942225648095	0.288840552640003	
GTEX-R55G	-0.342028560722299	0.0280251457492231		-0.0104737945677869					0.126080215662145		0.154892217928938				0.593962665628467		-0.707098706617836	
GTEX-REY6	-0.094726457879193	0.0659482939649699		-0.0182099149037755					0.508555565440259				0.0735149566080483			0.156706793592243	-0.270457346022318	
GTEX-RM2N	0.0503643558254953		0.0802372487994265	0.011485705086535					0.165277082037414		0.13163728877145		-0.420981243851059		0.800250211490894	0.120743620257056	-0.0465101957722944	
GTEX-RN64			-0.0831520206424466	0.053969709113354					0.32363972025495						-0.14367284665174	0.0883242300764444	0.0781854853084131	
GTEX-RNOR			0.0150000369751661	0.0155895282167133					-0.161352156775143			-0.152981418184555			0.0156850570604685		0.371115947383656	
GTEX-RTLS			0.089589115957213	-0.0277022237294548					0.136516658489457						0.448417764932123		-0.106631261991417	
GTEX-RUSQ	0.126607259524423	0.0118969409541272	0.0136305812846097	0.154143154929161					-0.164089110239044						0.422005990281178	0.205152040851607	0.186499050806635	
GTEX-RVPV			-0.265811388783577	0.00186245572181156					-0.315894139987186								-0.360341727979831	
GTEX-RWS6		-0.32659950924602	0.113209610607759	0.0287874201837699					-0.442199825229773		-0.00197073562664685				0.0339140388142661		0.219916548776819	-0.109972046309693
GTEX-RWSA		-0.333958230179461	0.050399663753483	0.00952615883343244									0.0646520913338791		-0.0182155332217911	0.0106298060772979	0.224869691488655	
GTEX-S32W	-0.177635591984906	-0.142998827121014	0.0218656363048771	0.0414875413337519					-0.168432221325056		0.0237188908213839				0.0677543277677507		-0.073031477843337	
GTEX-S33H	0.314490964954046	-0.311839658350505	0.152670559761823	-0.0530866737034324					-0.0462997721123249		0.019347035572292		0.112395483378064			-0.217973325965215		
GTEX-S3XE	-0.245372848808605	-0.00537724414366664		0.0595480456047414					0.0745464432383875		0.141913964169217		-0.200885260190377			0.179813420357038		
GTEX-S4P3		0.0253528548699783		-0.000332463018544336					0.22806169483109		0.0845240793293348							-0.105791714909806
GTEX-S4Q7	-0.167216058237763		-0.171321798792941	-0.0081389778746082					-0.0474069191126027				-0.0505192271291261			0.137175958606901		
GTEX-S4Z8	0.0478409068477312	-0.236190788319203		-0.0349569158736663												0.0150736938709916		
GTEX-S7SE			-0.0798163203121918	0.0167010930814067	-0.159001530511954	0.243639888918582	0.412332195112539								0.3176765855595	-0.352095080564531	0.53602169687262	
GTEX-S7SF				0.102358670101389					0.0976602564472971								-0.0742378780122608	0.0780501918742627
GTEX-S95S		-0.319871827537955	-0.187693607818853	0.0155940442978593					0.171489399048308		0.236058679992568		0.101552205778278		0.506743556961782	0.210121403086629		
GTEX-SE5C				0.00824011139966928					0.129289228041851		-0.16094045754806						0.236809918750701	-0.322013383444188
GTEX-SIU8			0.0524947420190022	-0.0451554620101438											0.200331483839343		0.546927119342247	
GTEX-SJXC		-0.14211401124357	0.0457312914751017	-0.0463728996690866									0.0435566282016737		0.542137309469239		0.317001563560825	
GTEX-SN8G			-0.107324652367381	-0.0242476177894881											0.91412195656211		-0.00578290930853018	
GTEX-T2IS			-0.0289510671484207	0.0414363314267297		0.000531593203304596	0.143770798738822		-0.282783062855508			-0.0241952381778628			-0.263460288280158		0.381441006185931	0.0165148428577362
GTEX-T5JC		-0.235492213612791	-0.105914082117206	-0.00365391659359711	0.240227860676322	-0.0698943665858853	0.304738887959346		-0.196271835052033			-0.186935361907476	0.195920342050254		0.0543553205928366	-0.260314558980467		
GTEX-T5JW				-0.0670186621281337					-0.116163542460575		-0.275950277806751				0.807522120791914		-0.174559414060195	
GTEX-T6MN		-0.332502463222536	0.030959713886181	0.0816848581080389	0.295460367706492	-0.0819189155398119	-0.138604752765957					0.0457682146457611			0.364113905330267	-0.0510342284127044	-0.00203835212840153	
GTEX-T6MO	0.352269621297138		-0.123067783295066	-0.00078342537475997					0.000701703217696997						0.0479135229177262		0.00104921480915982	-0.547070442599307
GTEX-T8EM		-0.0186696366351846	0.0230168674637918	-0.0213976001968892					-0.447648807762998		-0.0300497228338282		0.269236157536045		0.0106284601491701	-0.103517531925636	0.0207993300857087	
GTEX-TKQ2	-0.134661382886037		-0.0707303690694895	-0.00540082239622828							0.00671709488183847					-0.0918292971114748		
